Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
656290,656290,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6799,Purchase Order #POQ6799,PURCHORD11901,655855,SOQ7182,Sales Order #SOQ7182,SALESORD10635,2023-04-11,VS8-RBSTD25-P-SSS-C,2,979.09,VS8-RBSTD25-P-SSS-C,,,VMware Support and Subscription Production Technical support - for VMware vSphere Remote Office Branch Office Standard (v. 8) - 25 VMs - phone consulting - 1 year - 24x7 - response time: 30 min,
656421,656421,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6800,Purchase Order #POQ6800,PURCHORD11908,655844,SOQ7180,Sales Order #SOQ7180,SALESORD10632,2023-04-11,2310077522,3,3448.20,2310077522,,,"Z17L - 14-inch MacBook Pro - Silver, Apple M2 Pro with 12 core CPU, Memory: 32GB unified memory Storage: 1TB SSD storage",
656421,656421,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6800,Purchase Order #POQ6800,PURCHORD11908,655844,SOQ7180,Sales Order #SOQ7180,SALESORD10632,2023-04-11,2310077523,2,3584.84,2310077523,,,"Z178 - 16-inch MacBook Pro - Silver, Apple M2 Pro with 12 core CPU, Memory: 32GB unified memory 1TB SSD storage ",
655858,655858,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6793,Purchase Order #POQ6793,PURCHORD11889,655839,SOQ7179,Sales Order #SOQ7179,SALESORD10630,2023-04-11,65271309BA13A12,1,189.56,65271309BA13A12,,,Adobe Acrobat Standard DC for Enterprise Subscription New - 1 user - VIP Select - level 13 (50-99) - 3 years commitment - Win - Multi North American Language,temp: 65271330BA13A12
658474,658474,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6810,Purchase Order #POQ6810,PURCHORD11921,655773,SOQ7177,Sales Order #SOQ7177,SALESORD10620,2023-04-11,W1A80A#BGJ,1,678.74,W1A80A#BGJ,,,"HP Color LaserJet Pro MFP M479fdw Multifunction printer - color - laser - Legal (216 x 356 mm) (original) - A4/Legal (media) - up to 28 ppm (copying) - up to 28 ppm (printing) - 300 sheets - 33.6 Kbps - USB 2.0, LAN, Wi-Fi(n), USB host",
655143,655143,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6789,Purchase Order #POQ6789,PURCHORD11879,655107,SOQ7172,Sales Order #SOQ7172,SALESORD10608,2023-04-11,AWM-A46-B,3,170.04,AWM-A46-B,,,"Atdec AWM-A46 Mounting component (articulating arm) - for LCD display - aluminum - black - channel mount, post mountable",
655139,655139,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6788,Purchase Order #POQ6788,PURCHORD11878,655093,SOQ7170,Sales Order #SOQ7170,SALESORD10606,2023-04-11,65271309BA13A12-orig,1,222.94,65271309BA13A12-orig,,,"Adobe Acrobat Pro DC for Enterprise Subscription New - 1 user - VIP Select - level 13 (50-99) - 3 years commitment - Win, Mac - Multi North American Language",
659023,659023,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6827,Purchase Order #POQ6827,PURCHORD11940,653950,SOQ7165,Sales Order #SOQ7165,SALESORD10600,2023-04-10,920-008219,1,91.82,920-008219,,,"Logitech MK850 Performance Keyboard and mouse set - Bluetooth, 2.4 GHz",
653948,653948,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6783,Purchase Order #POQ6783,PURCHORD11872,653840,SOQ7163,Sales Order #SOQ7163,SALESORD10597,2023-04-10,RI9-00001,1,1953.22,RI9-00001,,,"Microsoft Surface Laptop 5 for Business Intel Core i7 1265U / 1.8 GHz - Evo - Win 11 Pro - Iris Xe Graphics - 16 GB RAM - 256 GB SSD - 15"" touchscreen 2496 x 1664 - Wi-Fi 6 - platinum - kbd: QWERTY",
655110,655110,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6787,Purchase Order #POQ6787,PURCHORD11877,653700,SOQ7162,Sales Order #SOQ7162,SALESORD10591,2023-04-10,CW9164I-MR,2,1377.49,CW9164I-MR,,,"Cisco Catalyst 9164I Wireless access point - GigE, 2.5 GigE, Bluetooth 5.1 LE - Bluetooth, 802.11a/b/g/n/ac/ax (Wi-Fi 6E) - 2.4 GHz, 5 GHz, 6 GHz - cloud-managed",
655110,655110,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6787,Purchase Order #POQ6787,PURCHORD11877,653700,SOQ7162,Sales Order #SOQ7162,SALESORD10591,2023-04-10,LIC-ENT-3YR,2,188.26,LIC-ENT-3YR,,,Cisco Meraki Enterprise Cloud Controller Subscription license (3 years) - 1 access point - hosted,
653839,653839,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6782,Purchase Order #POQ6782,PURCHORD11871,653668,SOQ7159,Sales Order #SOQ7159,SALESORD10587,2023-04-10,61C3MAR6US,20,203.08,61C3MAR6US,,,"Lenovo ThinkVision T23d-10 LED monitor - 22.5"" - 1920 x 1200 WUXGA - IPS - 250 cd/m² - 1000:1 - 6 ms - HDMI, VGA, DisplayPort - black - for ThinkBook 14; ThinkCentre M715q (2nd Gen); M75; ThinkPad E14; E15; L13 Yoga; T490; X390",
659045,659045,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6830,Purchase Order #POQ6830,PURCHORD11944,653422,SOQ7156,Sales Order #SOQ7156,SALESORD10580,2023-04-10,V-VASVUL-0I-SU1AR-00,5,1958.20,V-VASVUL-0I-SU1AR-00,,,Veeam Availability Suite Universal License Upfront Billing License (renewal) (1 year) + Production Support - 10 instances,
659045,659045,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6830,Purchase Order #POQ6830,PURCHORD11944,653422,SOQ7156,Sales Order #SOQ7156,SALESORD10580,2023-04-10,V-DRA000-0I-SU1YP-00,5,409.09,V-DRA000-0I-SU1YP-00,,,Veeam DR Pack Upfront Billing License (1 year) + Production Support,
656177,656177,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6797,Purchase Order #POQ6797,PURCHORD11894,653414,SOQ7155,Sales Order #SOQ7155,SALESORD10578,2023-04-10,11DN008YUS,10,761.95,11DN008YUS,,,"Lenovo ThinkCentre M80q 11DN Tiny - Core i5 10500T / 2.3 GHz - vPro - RAM 16 GB - SSD 256 GB - TCG Opal Encryption, NVMe - UHD Graphics 630 - GigE - WLAN: 802.11a/b/g/n/ac/ax, Bluetooth 5.1 - Win 10 Pro 64-bit (includes Win 11 Pro License) - monitor: none - keyboard: English - black ",
656177,656177,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6797,Purchase Order #POQ6797,PURCHORD11894,653414,SOQ7155,Sales Order #SOQ7155,SALESORD10578,2023-04-10,62C8MAR4US,10,258.70,62C8MAR4US,,,"Lenovo ThinkVision E24-28 LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m² - 1000:1 - 4 ms - HDMI, VGA, DisplayPort - speakers - raven black",
653286,653286,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6775,Purchase Order #POQ6775,PURCHORD11850,653278,SOQ7152,Sales Order #SOQ7152,SALESORD10569,2023-04-10,5PS7A01563,3,1932.67,5PS7A01563,,,Lenovo Post Warranty Essential Service + YourDrive YourData Extended service agreement - parts and labor - 1 year - on-site - 24x7 - response time: 4 h - for ThinkSystem SR650 7X06,
655962,655962,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6794,Purchase Order #POQ6794,PURCHORD11890,652809,SOQ7151,Sales Order #SOQ7151,SALESORD10568,2023-04-10,ZAAK0014US,1,220.40,ZAAK0014US,,,"Lenovo Tab M10 Plus (3rd Gen) ZAAK Tablet - Android 12 - 32 GB eMMC - 10.61"" IPS (2000 x 1200) - microSD slot - dual tone storm gray",
653276,653276,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6774,Purchase Order #POQ6774,PURCHORD11849,652804,SOQ7150,Sales Order #SOQ7150,SALESORD10567,2023-04-10,TSB921CA,10,72.87,TSB921CA,,,"Targus Balance EcoSmart Notebook carrying backpack - 16"" - black",
643600,643600,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6759,Purchase Order #POQ6759,PURCHORD11829,643595,SOQ7142,Sales Order #SOQ7142,SALESORD10553,2023-04-06,DELL-C2423H,35,300.74,DELL-C2423H,,,"Dell 24 Video Conferencing Monitor C2423H LED monitor - 24"" - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 5 ms - HDMI, DisplayPort - speakers - with 3 years Advanced Exchange Service",
643585,643585,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6755,Purchase Order #POQ6755,PURCHORD11823,643475,SOQ7139,Sales Order #SOQ7139,SALESORD10549,2023-04-06,214407-01,7,157.23,214407-01,,,Poly Blackwire 8225 Headset - on-ear - wired - active noise canceling - USB-C - Zoom Certified,
642709,642709,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6743,Purchase Order #POQ6743,PURCHORD11809,642699,SOQ7136,Sales Order #SOQ7136,SALESORD10543,2023-04-06,21DDS57Y00,2,3418.37,21DDS57Y00,,,"ThinkPad P1 G5, Intel® Corei9-12900H english",
643602,643602,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6760,Purchase Order #POQ6760,PURCHORD11831,642675,SOQ7133,Sales Order #SOQ7133,SALESORD10539,2023-04-06,100-99800902-20,3,66.95,100-99800902-20,,,JABRA TALK 45 BLACK CPQ 16 ,
646420,646420,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6767,Purchase Order #POQ6767,PURCHORD11839,642660,SOQ7131,Sales Order #SOQ7131,SALESORD10536,2023-04-06,668U3UT#ABA,1,2260.31,668U3UT#ABA,,,"HP Presence Small Space Solution with Microsoft Teams Rooms Mini desktop - Core i5 10500T / 2.3 GHz - vPro - RAM 8 GB - SSD 256 GB - NVMe, TLC - UHD Graphics 630 - GigE - WLAN: 802.11a/b/g/n/ac/ax, Bluetooth 5.1 - Win 10 IoT Enterprise SAC - monitor: LED 8"" 1280 x 800 (WXGA) @ 50 Hz touchscreen (HP Presence Contro",
646419,646419,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6766,Purchase Order #POQ6766,PURCHORD11838,642658,SOQ7130,Sales Order #SOQ7130,SALESORD10535,2023-04-06,5J.J3T09.001,1,41.34,5J.J3T09.001,,,"BenQ Projector carrying case - for BenQ MS612ST, MS614, MX613ST, MX615, MX660, MX660P, MX710, MX711, TH585P, TH685P",
642662,642662,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6736,Purchase Order #POQ6736,PURCHORD11802,642251,SOQ7129,Sales Order #SOQ7129,SALESORD10534,2023-04-06,WCA003dqWH,2,30.38,WCA003dqWH,,,"Belkin BOOST CHARGE Wall Charger Power adapter - 20 Watt - Fast Charge, PD (USB-C) - white",
642662,642662,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6736,Purchase Order #POQ6736,PURCHORD11802,642251,SOQ7129,Sales Order #SOQ7129,SALESORD10534,2023-04-06,MD810LL/A,1,19.49,MD810LL/A,,,Apple Power adapter - 5 Watt (USB) - for iPad/iPhone/iPod,
642673,642673,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6738,Purchase Order #POQ6738,PURCHORD11804,642226,SOQ7126,Sales Order #SOQ7126,SALESORD10531,2023-04-06,21BV0090US,2,1982.48,21BV0090US,,,"Lenovo ThinkPad T16 Gen 1 with Intel Core i7-1260P 2.1GHz CPU (12C, 2.1 /4.7GHz, 18MB cache), 16"" Full HD IPS (1920x1200) 300nits anitglare non-touch, 16GB DDR4 Ram, 512GB SSD M.2 2280 Opal 2, Intel Iris Xe Graphics, Gigabit NIC via RJ45 port,  Intel WiFi 6E AX211 2x2ax, BT 5.2, 1080p HD Camera, Integrated Fingerprint reader, 3 cell Li-Polymer battery (86 Wh), USB-C power Adapter w/ cord (135W), Microsoft Windows 11 Professional with Win 10 downgrade.Lenovo Canada 3 Year Return to Depot Warranty",
642677,642677,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6739,Purchase Order #POQ6739,PURCHORD11805,642179,SOQ7119,Sales Order #SOQ7119,SALESORD10523,2023-04-06,LS2208-SR20007R-NA,2,156.82,LS2208-SR20007R-NA,,,"ZEBRA EVM, LS2208, USB(PC) KIT, INCLUDES LS2208-SR ",
642184,642184,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6730,Purchase Order #POQ6730,PURCHORD11796,641942,SOQ7115,Sales Order #SOQ7115,SALESORD10516,2023-04-06,DELL-C2423H,20,300.74,DELL-C2423H,,,"Dell 24 Video Conferencing Monitor C2423H LED monitor - 24"" - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 5 ms - HDMI, DisplayPort - speakers - with 3 years Advanced Exchange Service",
646417,646417,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6764,Purchase Order #POQ6764,PURCHORD11836,641926,SOQ7114,Sales Order #SOQ7114,SALESORD10515,2023-04-06,213727-02,5,249.90,213727-02,,,"Poly Voyager Focus 2 UC Headset - on-ear - Bluetooth - wireless, wired - active noise canceling - USB-A - with charging stand - Certified for Microsoft Teams",
641912,641912,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6715,Purchase Order #POQ6715,PURCHORD11777,641896,SOQ7111,Sales Order #SOQ7111,SALESORD10512,2023-04-06,MNWE3LL/A,1,4112.33,MNWE3LL/A,,,"Apple MacBook Pro M2 Max - M2 Max 38-core GPU - 32 GB RAM - 1 TB SSD - 16.2"" 3456 x 2234 @ 120 Hz - 802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth - silver - kbd: US",
640050,640050,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6690,Purchase Order #POQ6690,PURCHORD11746,640042,SOQ7110,Sales Order #SOQ7110,SALESORD10509,2023-04-05,CBA-U01-S07ZAR,2,34.13,CBA-U01-S07ZAR,,,"Zebra USB cable - USB (M) - 2 m - for Symbol LS2208; Zebra VC80, VC80x, VC8300, VH10",
643357,643357,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6746,Purchase Order #POQ6746,PURCHORD11814,639898,SOQ7103,Sales Order #SOQ7103,SALESORD10502,2023-04-05,DUCDMV2,3,69.44,DUCDMV2,,,"ALOGIC MV2 Docking station - USB-C - VGA, 2 x HDMI - GigE",
639528,639528,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6662,Purchase Order #POQ6662,PURCHORD11715,639527,SOQ7094,Sales Order #SOQ7094,SALESORD10488,2023-04-05,C11CF38201,2,619.02,C11CF38201,,,"Epson FX 2190II Printer - B/W - dot-matrix - Roll (21.6 cm), 406.4 mm (width), 420 x 364 mm - 240 x 144 dpi - 9 pin - up to 738 char/sec - parallel, USB 2.0",
642054,642054,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6725,Purchase Order #POQ6725,PURCHORD11788,639493,SOQ7088,Sales Order #SOQ7088,SALESORD10481,2023-04-05,DELL-U2722D,2,455.73,DELL-U2722D,,,"Dell UltraSharp U2722D LED monitor - 27"" - 2560 x 1440 QHD @ 60 Hz - IPS - 350 cd/m² - 1000:1 - 5 ms - HDMI, DisplayPort - with 3 years Advanced Exchange Service - for Latitude 5320, 5520; OptiPlex 3090; Precision 7560",
642054,642054,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6725,Purchase Order #POQ6725,PURCHORD11788,639493,SOQ7088,Sales Order #SOQ7088,SALESORD10481,2023-04-05,DELL-WD19DCS,1,434.71,DELL-WD19DCS,,,"Dell Performance Dock WD19DCS Docking station - USB-C - HDMI, DP - GigE - 240 Watt - for Latitude 5320, 5520; Precision 5750, 7550, 7560, 7750",
642054,642054,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6725,Purchase Order #POQ6725,PURCHORD11788,639493,SOQ7088,Sales Order #SOQ7088,SALESORD10481,2023-04-05,981-000507,1,30.82,981-000507,,,Logitech USB Headset H340 Headset - on-ear - wired - USB,
639908,639908,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6669,Purchase Order #POQ6669,PURCHORD11724,639460,SOQ7084,Sales Order #SOQ7084,SALESORD10475,2023-04-05,SFP-H10GB-CU1M=,4,57.45,SFP-H10GB-CU1M=,,,"Cisco SFP+ Copper Twinax Cable Direct attach cable - SFP+ to SFP+ - 1 m - twinaxial - for 250 Series; Catalyst 2960, 2960G, 2960S, ESS9300; Nexus 93180, 9336, 9372; UCS 6140, C4200",
639469,639469,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6659,Purchase Order #POQ6659,PURCHORD11712,639457,SOQ7083,Sales Order #SOQ7083,SALESORD10474,2023-04-05,C30705066,1,41.59,C30705066,,,"CODi Back cover for tablet - rugged - aluminum, neoprene, silicone, polycarbonate - 10.5"" - for Samsung Galaxy Tab A8",
639260,639260,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6646,Purchase Order #POQ6646,PURCHORD11698,639049,SOQ7076,Sales Order #SOQ7076,SALESORD10467,2023-04-05,4X71K20069-AX,2,89.82,4X71K20069-AX,,,Axiom DDR5 - module - 16 GB - SO-DIMM 262-pin - 4800 MHz / PC5-38400 - 1.1 V - for Lenovo,
639782,639782,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6666,Purchase Order #POQ6666,PURCHORD11721,639042,SOQ7075,Sales Order #SOQ7075,SALESORD10466,2023-04-05,504197,6,25.99,504197,,,EPOS I SENNHEISER PC 8 USB Headset - on-ear - wired,
639390,639390,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6647,Purchase Order #POQ6647,PURCHORD11699,639039,SOQ7074,Sales Order #SOQ7074,SALESORD10465,2023-04-05,VS8-STD-P-SSS-C,10,444.24,VS8-STD-P-SSS-C,,,PROD SNS VSPH 8 STD 1 PROC 1Y ,
639390,639390,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6647,Purchase Order #POQ6647,PURCHORD11699,639039,SOQ7074,Sales Order #SOQ7074,SALESORD10465,2023-04-05,VCS8-STD-P-SSS-C,1,1932.12,VCS8-STD-P-SSS-C,,,VMware Support and Subscription Production Technical support - for VMware vCenter Server Standard for vSphere (v. 8) - 1 instance - phone consulting - 1 year - 24x7 - response time: 30 min,
642688,642688,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6741,Purchase Order #POQ6741,PURCHORD11807,638773,SOQ7070,Sales Order #SOQ7070,SALESORD10461,2023-04-05,10010034,4,106.03,10010034,,,"Zebra Z-Perform 2000D Permanent acrylic adhesive - coated - white - 101.6 x 152.4 mm 2580 label(s) (6 roll(s) x 430) paper labels - for Zebra GX420; GK Series GK420; G-Series GC420; GX Series GX420, GX430; LP 28XX; TLP 28XX",
642688,642688,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6741,Purchase Order #POQ6741,PURCHORD11807,638773,SOQ7070,Sales Order #SOQ7070,SALESORD10461,2023-04-05,E06176,4,99.30,E06176,,, INTERMEC LBL 4in X 6.5in TT PAPER LBL PERF 3in CORE (905/RL 4RL/BOX) ,
640019,640019,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6670,Purchase Order #POQ6670,PURCHORD11726,638764,SOQ7068,Sales Order #SOQ7068,SALESORD10458,2023-04-05,MR56-HW,2,1217.90,MR56-HW,,,"Cisco Meraki MR56 Wireless access point - Wi-Fi 6 - 2.4 GHz, 5 GHz - DC power - cloud-managed",
640019,640019,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6670,Purchase Order #POQ6670,PURCHORD11726,638764,SOQ7068,Sales Order #SOQ7068,SALESORD10458,2023-04-05,LIC-ENT-7YR,2,544.60,LIC-ENT-7YR,,,Cisco Meraki Enterprise Cloud Controller Subscription license (7 years) - hosted,
640019,640019,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6670,Purchase Order #POQ6670,PURCHORD11726,638764,SOQ7068,Sales Order #SOQ7068,SALESORD10458,2023-04-05,MS125-48FP-HW,6,4139.00,MS125-48FP-HW,,,MS125-48FP10G L2 CLD-MNGD 48X GIGE 740W POE SWCH ,
640019,640019,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6670,Purchase Order #POQ6670,PURCHORD11726,638764,SOQ7068,Sales Order #SOQ7068,SALESORD10458,2023-04-05,LIC-MS125-48FP-7Y,6,1217.31,LIC-MS125-48FP-7Y,,,MS125-48FP ENT LIC SUP 7Y ,
640019,640019,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6670,Purchase Order #POQ6670,PURCHORD11726,638764,SOQ7068,Sales Order #SOQ7068,SALESORD10458,2023-04-05,MA-PWR-CORD-US,6,11.60,MA-PWR-CORD-US,,,Meraki AC Power Cord for MX and MS (US Plug) ,
638789,638789,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6644,Purchase Order #POQ6644,PURCHORD11696,637102,SOQ7065,Sales Order #SOQ7065,SALESORD10452,2023-04-04,ZA790003US,1,221.77,ZA790003US,,,"Lenovo Tab M8 HD for Business ZA79 Tablet - Android 9.0 (Pie) - 32 GB Embedded Multi-Chip Package - 8"" IPS (1280 x 800) - USB host - microSD slot - 4G - LTE - iron gray",
636862,636862,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6617,Purchase Order #POQ6617,PURCHORD11663,636860,SOQ7060,Sales Order #SOQ7060,SALESORD10447,2023-04-04,S8N-00001,1,2326.90,S8N-00001,,,"Microsoft Surface Pro 9 for Business Tablet - Intel Core i7 1265U / 1.8 GHz - Evo - Win 10 Pro - Iris Xe Graphics - 16 GB RAM - 512 GB SSD - 13"" touchscreen 2880 x 1920 @ 120 Hz - Wi-Fi 6E - platinum",
